descriptor_id,source_seq,op,mapping,total_cycles,mapped_cycles,fallback_cycles,compute_cycles,read_cycles,write_cycles,snapshot_cycles,requant_cycles,valid_mac_count,active_pe_cycles,tile_count,activation_bytes,weight_bytes,output_bytes
937,937,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
938,938,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
939,939,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
940,940,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
941,941,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
942,942,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
943,943,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
944,944,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
945,945,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
946,946,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
947,947,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
948,948,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
949,949,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
950,950,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
951,951,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
952,952,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
953,953,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
954,954,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
955,955,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
956,956,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
957,957,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
958,958,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
959,959,GEMM_W8A8,rtl_gemm,1013,1013,0,0,1,1008,4,1008,0,0,0,0,0,16128
960,960,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
961,961,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
962,962,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
963,963,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
964,964,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
965,965,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
966,966,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
967,967,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
968,968,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
969,969,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
970,970,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
971,971,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
972,972,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
973,973,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
974,974,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
975,975,GELU,vector_rtl,8064,0,8064,0,1,4032,0,0,0,0,0,1,0,64512
976,976,GEMM_W8A8,rtl_gemm,4037,4037,0,0,1,4032,4,4032,0,0,0,0,0,64512
977,977,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
978,978,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
979,979,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
980,980,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
981,981,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
982,982,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
983,983,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
984,984,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
985,985,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
986,986,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
987,987,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
988,988,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
989,989,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
990,990,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
991,991,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
992,992,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
993,993,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
994,994,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
995,995,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
996,996,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
997,997,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
998,998,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
999,999,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1000,1000,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1001,1001,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1002,1002,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1003,1003,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1004,1004,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1005,1005,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1006,1006,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1007,1007,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1008,1008,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1009,1009,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1010,1010,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1011,1011,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1012,1012,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1013,1013,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1014,1014,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1015,1015,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1016,1016,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1017,1017,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1018,1018,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1019,1019,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1020,1020,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1021,1021,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1022,1022,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1023,1023,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1024,1024,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1025,1025,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1026,1026,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1027,1027,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1028,1028,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1029,1029,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1030,1030,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1031,1031,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1032,1032,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1033,1033,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1034,1034,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1035,1035,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1036,1036,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1037,1037,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1038,1038,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1039,1039,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1040,1040,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1041,1041,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1042,1042,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1043,1043,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1044,1044,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1045,1045,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1046,1046,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1047,1047,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1048,1048,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1049,1049,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1050,1050,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1051,1051,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1052,1052,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1053,1053,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1054,1054,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1055,1055,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1056,1056,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1057,1057,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1058,1058,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1059,1059,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1060,1060,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1061,1061,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1062,1062,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1063,1063,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1064,1064,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1065,1065,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1066,1066,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1067,1067,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1068,1068,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1069,1069,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1070,1070,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1071,1071,GEMM_W8A8,rtl_gemm,1013,1013,0,0,1,1008,4,1008,0,0,0,0,0,16128
1072,1072,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1073,1073,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1074,1074,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1075,1075,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1076,1076,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1077,1077,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1078,1078,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1079,1079,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1080,1080,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1081,1081,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1082,1082,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1083,1083,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1084,1084,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1085,1085,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1086,1086,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1087,1087,GELU,vector_rtl,8064,0,8064,0,1,4032,0,0,0,0,0,1,0,64512
1088,1088,GEMM_W8A8,rtl_gemm,4037,4037,0,0,1,4032,4,4032,0,0,0,0,0,64512
1089,1089,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1090,1090,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1091,1091,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1092,1092,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1093,1093,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1094,1094,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1095,1095,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
1096,1096,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1097,1097,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1098,1098,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1099,1099,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1100,1100,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1101,1101,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1102,1102,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1103,1103,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1104,1104,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1105,1105,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1106,1106,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1107,1107,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1108,1108,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1109,1109,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1110,1110,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1111,1111,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1112,1112,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1113,1113,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1114,1114,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1115,1115,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1116,1116,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1117,1117,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1118,1118,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1119,1119,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1120,1120,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1121,1121,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1122,1122,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1123,1123,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1124,1124,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1125,1125,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1126,1126,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1127,1127,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1128,1128,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1129,1129,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1130,1130,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1131,1131,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1132,1132,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1133,1133,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1134,1134,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1135,1135,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1136,1136,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1137,1137,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1138,1138,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1139,1139,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1140,1140,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1141,1141,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1142,1142,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1143,1143,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1144,1144,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1145,1145,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1146,1146,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1147,1147,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1148,1148,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1149,1149,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1150,1150,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1151,1151,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1152,1152,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1153,1153,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1154,1154,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1155,1155,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1156,1156,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1157,1157,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1158,1158,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1159,1159,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1160,1160,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1161,1161,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1162,1162,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1163,1163,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1164,1164,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
1165,1165,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1166,1166,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1167,1167,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1168,1168,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1169,1169,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1170,1170,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1171,1171,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1172,1172,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1173,1173,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1174,1174,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1175,1175,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1176,1176,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1177,1177,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1178,1178,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1179,1179,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
1180,1180,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1181,1181,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1182,1182,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
1183,1183,GEMM_W8A8,rtl_gemm,1013,1013,0,0,1,1008,4,1008,0,0,0,0,0,16128
1184,1184,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1185,1185,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1186,1186,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1187,1187,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1188,1188,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1189,1189,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1190,1190,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
1191,1191,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1192,1192,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
1193,1193,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
